ID;date;ship
MISC;01-Feb-17;460
MISC;01-Mar-17;450
MISC;01-Apr-17;440
MISC;01-May-17;430
MISC;01-Jun-17;420
MISC;01-Jul-17;410
MISC;01-Aug-17;400
MISC;01-Sep-17;390
MISC;01-Oct-17;380
MISC;01-Nov-17;370
MISC;01-Dec-17;360
MISC;01-Jan-18;350
MISC;01-Feb-18;340
MISC;01-Mar-18;330
MISC;01-Apr-18;320
MISC;01-May-18;310
MISC;01-Jun-18;300
MISC;01-Jul-18;290
MISC;01-Aug-18;280
MISC;01-Sep-18;270
MISC;01-Oct-18;260
MISC;01-Nov-18;250
MISC;01-Dec-18;240
MISC;01-Jan-19;230
MISC;01-Feb-19;220
MISC;01-Mar-19;210
MISC;01-Apr-19;200
MISC;01-May-19;190
MISC;01-Jun-19;180
MISC;01-Jul-19;170
MISC;01-Aug-19;160
MISC;01-Sep-19;150
MISC;01-Oct-19;140
MISC;01-Nov-19;130
MISC;01-Dec-19;120
MISC;01-Jan-20;110
MISC;01-Feb-20;100
MISC;01-Mar-20;90
MISC;01-Apr-20;80
MISC;01-May-20;70
MISC;01-Jun-20;60
MISC;01-Jul-20;50
MISC;01-Aug-20;40
MISC;01-Sep-20;30
MISC;01-Oct-20;20
MEM;01-Jan-00;10
MEM;01-Feb-00;20
MEM;01-Mar-00;30
MEM;01-Apr-00;40
MEM;01-May-00;50
MEM;01-Jun-00;60
MEM;01-Jul-00;70
MEM;01-Aug-00;80
MEM;01-Sep-00;90
MEM;01-Oct-00;100
MEM;01-Nov-00;110
MEM;01-Dec-00;120
MEM;01-Jan-01;130
MEM;01-Feb-01;140
MEM;01-Mar-01;150
MEM;01-Apr-01;160
MEM;01-May-01;170
MEM;01-Jun-01;180
MEM;01-Jul-01;190
MEM;01-Aug-01;200
MEM;01-Sep-01;210
MEM;01-Oct-01;220
MEM;01-Nov-01;230
MEM;01-Dec-01;240
MEM;01-Jan-02;250
MEM;01-Feb-02;260
MEM;01-Mar-02;270
MEM;01-Apr-02;280
MEM;01-May-02;290
MEM;01-Jun-02;300
MEM;01-Jul-02;310
MEM;01-Aug-02;320
MEM;01-Sep-02;330
MEM;01-Oct-02;340
MEM;01-Nov-02;350
MEM;01-Dec-02;360
MEM;01-Jan-03;370
MEM;01-Feb-03;380
MEM;01-Mar-03;390
MEM;01-Apr-03;400
MEM;01-May-03;410
MEM;01-Jun-03;420
MEM;01-Jul-03;430
MEM;01-Aug-03;440
MEM;01-Sep-03;450
MEM;01-Oct-03;460
MEM;01-Nov-03;470
MEM;01-Dec-03;480
MEM;01-Jan-04;490
MEM;01-Feb-04;500
MEM;01-Mar-04;510
MEM;01-Apr-04;520
MEM;01-May-04;530
MEM;01-Jun-04;540
MEM;01-Jul-04;550
MEM;01-Aug-04;560
MEM;01-Sep-04;570
MEM;01-Oct-04;580
MEM;01-Nov-04;590
MEM;01-Dec-04;600
MEM;01-Jan-05;610
MEM;01-Feb-05;620
MEM;01-Mar-05;630
MEM;01-Apr-05;640
MEM;01-May-05;650
MEM;01-Jun-05;660
MEM;01-Jul-05;670
MEM;01-Aug-05;680
MEM;01-Sep-05;690
MEM;01-Oct-05;700
MEM;01-Nov-05;710
MEM;01-Dec-05;720
MEM;01-Jan-06;730
MEM;01-Feb-06;740
MEM;01-Mar-06;750
MEM;01-Apr-06;760
MEM;01-May-06;770
MEM;01-Jun-06;780
MEM;01-Jul-06;790
MEM;01-Aug-06;800
MEM;01-Sep-06;810
MEM;01-Oct-06;820
MEM;01-Nov-06;830
MEM;01-Dec-06;840
MEM;01-Jan-07;850
MEM;01-Feb-07;860
MEM;01-Mar-07;870
MEM;01-Apr-07;880
MEM;01-May-07;890
MEM;01-Jun-07;900
MEM;01-Jul-07;910
MEM;01-Aug-07;920
MEM;01-Sep-07;930
MEM;01-Oct-07;940
MEM;01-Nov-07;950
MEM;01-Dec-07;960
MEM;01-Jan-08;970
MEM;01-Feb-08;980
MEM;01-Mar-08;990
MEM;01-Apr-08;1000
MEM;01-May-08;1010
MEM;01-Jun-08;1020
MEM;01-Jul-08;1030
MEM;01-Aug-08;1040
MEM;01-Sep-08;1050
MEM;01-Oct-08;1060
MEM;01-Nov-08;1070
MEM;01-Dec-08;1080
MEM;01-Jan-09;1090
MEM;01-Feb-09;1100
MEM;01-Mar-09;1110
MEM;01-Apr-09;1120
MEM;01-May-09;1130
MEM;01-Jun-09;1140
MEM;01-Jul-09;1150
MEM;01-Aug-09;1160
MEM;01-Sep-09;1170
MEM;01-Oct-09;1180
MEM;01-Nov-09;1190
MEM;01-Dec-09;1200
MEM;01-Jan-10;1210
MEM;01-Feb-10;1220
MEM;01-Mar-10;1230
MEM;01-Apr-10;1240
MEM;01-May-10;1250
MEM;01-Jun-10;1260
MEM;01-Jul-10;1250
MEM;01-Aug-10;1240
MEM;01-Sep-10;1230
MEM;01-Oct-10;1220
MEM;01-Nov-10;1210
MEM;01-Dec-10;1200
MEM;01-Jan-11;1190
MEM;01-Feb-11;1180
MEM;01-Mar-11;1170
MEM;01-Apr-11;1160
MEM;01-May-11;1150
MEM;01-Jun-11;1140
MEM;01-Jul-11;1130
MEM;01-Aug-11;1120
MEM;01-Sep-11;1110
MEM;01-Oct-11;1100
MEM;01-Nov-11;1090
MEM;01-Dec-11;1080
MEM;01-Jan-12;1070
MEM;01-Feb-12;1060
MEM;01-Mar-12;1050
MEM;01-Apr-12;1040
MEM;01-May-12;1030
MEM;01-Jun-12;1020
MEM;01-Jul-12;1010
MEM;01-Aug-12;1000
MEM;01-Sep-12;990
MEM;01-Oct-12;980
MEM;01-Nov-12;970
MEM;01-Dec-12;960
MEM;01-Jan-13;950
MEM;01-Feb-13;940
MEM;01-Mar-13;930
MEM;01-Apr-13;920
MEM;01-May-13;910
MEM;01-Jun-13;900
MEM;01-Jul-13;890
MEM;01-Aug-13;880
MEM;01-Sep-13;870
MEM;01-Oct-13;860
MEM;01-Nov-13;850
MEM;01-Dec-13;840
MEM;01-Jan-14;830
MEM;01-Feb-14;820
MEM;01-Mar-14;810
MEM;01-Apr-14;800
MEM;01-May-14;790
MEM;01-Jun-14;780
MEM;01-Jul-14;770
MEM;01-Aug-14;760
MEM;01-Sep-14;750
MEM;01-Oct-14;740
MEM;01-Nov-14;730
MEM;01-Dec-14;720
MEM;01-Jan-15;710
MEM;01-Feb-15;700
MEM;01-Mar-15;690
MEM;01-Apr-15;680
MEM;01-May-15;670
MEM;01-Jun-15;660
MEM;01-Jul-15;650
MEM;01-Aug-15;640
MEM;01-Sep-15;630
MEM;01-Oct-15;620
MEM;01-Nov-15;610
MEM;01-Dec-15;600
MEM;01-Jan-16;590
MEM;01-Feb-16;580
MEM;01-Mar-16;570
MEM;01-Apr-16;560
MEM;01-May-16;550
MEM;01-Jun-16;540
MEM;01-Jul-16;530
MEM;01-Aug-16;520
MEM;01-Sep-16;510
MEM;01-Oct-16;500
MEM;01-Nov-16;490
MEM;01-Dec-16;480
MEM;01-Jan-17;470
MEM;01-Feb-17;460
MEM;01-Mar-17;450
MEM;01-Apr-17;440
MEM;01-May-17;430
MEM;01-Jun-17;420
MEM;01-Jul-17;410
MEM;01-Aug-17;400
MEM;01-Sep-17;390
MEM;01-Oct-17;380
MEM;01-Nov-17;370
MEM;01-Dec-17;360
MEM;01-Jan-18;350
MEM;01-Feb-18;340
MEM;01-Mar-18;330
MEM;01-Apr-18;320
MEM;01-May-18;310
MEM;01-Jun-18;300
MEM;01-Jul-18;290
MEM;01-Aug-18;280
MEM;01-Sep-18;270
MEM;01-Oct-18;260
MEM;01-Nov-18;250
MEM;01-Dec-18;240
MEM;01-Jan-19;230
MEM;01-Feb-19;220
MEM;01-Mar-19;210
MEM;01-Apr-19;200
MEM;01-May-19;190
MEM;01-Jun-19;180
MEM;01-Jul-19;170
MEM;01-Aug-19;160
MEM;01-Sep-19;150
MEM;01-Oct-19;140
MEM;01-Nov-19;130
MEM;01-Dec-19;120
MEM;01-Jan-20;110
MEM;01-Feb-20;100
MEM;01-Mar-20;90
MEM;01-Apr-20;80
MEM;01-May-20;70
MEM;01-Jun-20;60
MEM;01-Jul-20;50
MEM;01-Aug-20;40
MEM;01-Sep-20;30
MEM;01-Oct-20;20
BATT;01-Jan-00;10
BATT;01-Feb-00;20
BATT;01-Mar-00;30
BATT;01-Apr-00;40
BATT;01-May-00;50
BATT;01-Jun-00;60
BATT;01-Jul-00;70
BATT;01-Aug-00;80
BATT;01-Sep-00;90
BATT;01-Oct-00;100
BATT;01-Nov-00;110
BATT;01-Dec-00;120
BATT;01-Jan-01;130
BATT;01-Feb-01;140
BATT;01-Mar-01;150
BATT;01-Apr-01;160
BATT;01-May-01;170
BATT;01-Jun-01;180
BATT;01-Jul-01;190
BATT;01-Aug-01;200
BATT;01-Sep-01;210
BATT;01-Oct-01;220
BATT;01-Nov-01;230
BATT;01-Dec-01;240
BATT;01-Jan-02;250
BATT;01-Feb-02;260
BATT;01-Mar-02;270
BATT;01-Apr-02;280
BATT;01-May-02;290
BATT;01-Jun-02;300
BATT;01-Jul-02;310
BATT;01-Aug-02;320
BATT;01-Sep-02;330
BATT;01-Oct-02;340
BATT;01-Nov-02;350
BATT;01-Dec-02;360
BATT;01-Jan-03;370
BATT;01-Feb-03;380
BATT;01-Mar-03;390
BATT;01-Apr-03;400
BATT;01-May-03;410
BATT;01-Jun-03;420
BATT;01-Jul-03;430
BATT;01-Aug-03;440
BATT;01-Sep-03;450
BATT;01-Oct-03;460
BATT;01-Nov-03;470
BATT;01-Dec-03;480
BATT;01-Jan-04;490
BATT;01-Feb-04;500
BATT;01-Mar-04;510
BATT;01-Apr-04;520
BATT;01-May-04;530
BATT;01-Jun-04;540
BATT;01-Jul-04;550
BATT;01-Aug-04;560
BATT;01-Sep-04;570
BATT;01-Oct-04;580
BATT;01-Nov-04;590
BATT;01-Dec-04;600
BATT;01-Jan-05;610
BATT;01-Feb-05;620
BATT;01-Mar-05;630
BATT;01-Apr-05;640
BATT;01-May-05;650
BATT;01-Jun-05;660
BATT;01-Jul-05;670
BATT;01-Aug-05;680
BATT;01-Sep-05;690
BATT;01-Oct-05;700
BATT;01-Nov-05;710
BATT;01-Dec-05;720
BATT;01-Jan-06;730
BATT;01-Feb-06;740
BATT;01-Mar-06;750
BATT;01-Apr-06;760
BATT;01-May-06;770
BATT;01-Jun-06;780
BATT;01-Jul-06;790
BATT;01-Aug-06;800
BATT;01-Sep-06;810
BATT;01-Oct-06;820
BATT;01-Nov-06;830
BATT;01-Dec-06;840
BATT;01-Jan-07;850
BATT;01-Feb-07;860
BATT;01-Mar-07;870
BATT;01-Apr-07;880
BATT;01-May-07;890
BATT;01-Jun-07;900
BATT;01-Jul-07;910
BATT;01-Aug-07;920
BATT;01-Sep-07;930
BATT;01-Oct-07;940
BATT;01-Nov-07;950
BATT;01-Dec-07;960
BATT;01-Jan-08;970
BATT;01-Feb-08;980
BATT;01-Mar-08;990
BATT;01-Apr-08;1000
BATT;01-May-08;1010
BATT;01-Jun-08;1020
BATT;01-Jul-08;1030
BATT;01-Aug-08;1040
BATT;01-Sep-08;1050
BATT;01-Oct-08;1060
BATT;01-Nov-08;1070
BATT;01-Dec-08;1080
BATT;01-Jan-09;1090
BATT;01-Feb-09;1100
BATT;01-Mar-09;1110
BATT;01-Apr-09;1120
BATT;01-May-09;1130
BATT;01-Jun-09;1140
BATT;01-Jul-09;1150
BATT;01-Aug-09;1160
BATT;01-Sep-09;1170
BATT;01-Oct-09;1180
BATT;01-Nov-09;1190
BATT;01-Dec-09;1200
BATT;01-Jan-10;1210
BATT;01-Feb-10;1220
BATT;01-Mar-10;1230
BATT;01-Apr-10;1240
BATT;01-May-10;1250
BATT;01-Jun-10;1260
BATT;01-Jul-10;1250
BATT;01-Aug-10;1240
BATT;01-Sep-10;1230
BATT;01-Oct-10;1220
BATT;01-Nov-10;1210
BATT;01-Dec-10;1200
BATT;01-Jan-11;1190
BATT;01-Feb-11;1180
BATT;01-Mar-11;1170
BATT;01-Apr-11;1160
BATT;01-May-11;1150
BATT;01-Jun-11;1140
BATT;01-Jul-11;1130
BATT;01-Aug-11;1120
BATT;01-Sep-11;1110
BATT;01-Oct-11;1100
BATT;01-Nov-11;1090
BATT;01-Dec-11;1080
BATT;01-Jan-12;1070
BATT;01-Feb-12;1060
BATT;01-Mar-12;1050
BATT;01-Apr-12;1040
BATT;01-May-12;1030
BATT;01-Jun-12;1020
BATT;01-Jul-12;1010
BATT;01-Aug-12;1000
BATT;01-Sep-12;990
BATT;01-Oct-12;980
BATT;01-Nov-12;970
BATT;01-Dec-12;960
BATT;01-Jan-13;950
BATT;01-Feb-13;940
BATT;01-Mar-13;930
BATT;01-Apr-13;920
BATT;01-May-13;910
BATT;01-Jun-13;900
BATT;01-Jul-13;890
BATT;01-Aug-13;880
BATT;01-Sep-13;870
BATT;01-Oct-13;860
BATT;01-Nov-13;850
BATT;01-Dec-13;840
BATT;01-Jan-14;830
BATT;01-Feb-14;820
BATT;01-Mar-14;810
BATT;01-Apr-14;800
BATT;01-May-14;790
BATT;01-Jun-14;780
BATT;01-Jul-14;770
BATT;01-Aug-14;760
BATT;01-Sep-14;750
BATT;01-Oct-14;740
BATT;01-Nov-14;730
BATT;01-Dec-14;720
BATT;01-Jan-15;710
BATT;01-Feb-15;700
BATT;01-Mar-15;690
BATT;01-Apr-15;680
BATT;01-May-15;670
BATT;01-Jun-15;660
BATT;01-Jul-15;650
BATT;01-Aug-15;640
BATT;01-Sep-15;630
BATT;01-Oct-15;620
BATT;01-Nov-15;610
BATT;01-Dec-15;600
BATT;01-Jan-16;590
BATT;01-Feb-16;580
BATT;01-Mar-16;570
BATT;01-Apr-16;560
BATT;01-May-16;550
BATT;01-Jun-16;540
BATT;01-Jul-16;530
BATT;01-Aug-16;520
BATT;01-Sep-16;510
BATT;01-Oct-16;500
BATT;01-Nov-16;490
BATT;01-Dec-16;480
BATT;01-Jan-17;470
BATT;01-Feb-17;460
BATT;01-Mar-17;450
BATT;01-Apr-17;440
BATT;01-May-17;430
BATT;01-Jun-17;420
BATT;01-Jul-17;410
BATT;01-Aug-17;400
BATT;01-Sep-17;390
BATT;01-Oct-17;380
BATT;01-Nov-17;370
BATT;01-Dec-17;360
BATT;01-Jan-18;350
BATT;01-Feb-18;340
BATT;01-Mar-18;330
BATT;01-Apr-18;320
BATT;01-May-18;310
BATT;01-Jun-18;300
BATT;01-Jul-18;290
BATT;01-Aug-18;280
BATT;01-Sep-18;270
BATT;01-Oct-18;260
BATT;01-Nov-18;250
BATT;01-Dec-18;240
BATT;01-Jan-19;230
BATT;01-Feb-19;220
BATT;01-Mar-19;210
BATT;01-Apr-19;200
BATT;01-May-19;190
BATT;01-Jun-19;180
BATT;01-Jul-19;170
BATT;01-Aug-19;160
BATT;01-Sep-19;150
BATT;01-Oct-19;140
BATT;01-Nov-19;130
BATT;01-Dec-19;120
BATT;01-Jan-20;110
BATT;01-Feb-20;100
BATT;01-Mar-20;90
BATT;01-Apr-20;80
BATT;01-May-20;70
BATT;01-Jun-20;60
BATT;01-Jul-20;50
BATT;01-Aug-20;40
BATT;01-Sep-20;30
BATT;01-Oct-20;20
CABL;01-Jan-00;10
CABL;01-Feb-00;20
CABL;01-Mar-00;30
CABL;01-Apr-00;40
CABL;01-May-00;50
CABL;01-Jun-00;60
CABL;01-Jul-00;70
CABL;01-Aug-00;80
CABL;01-Sep-00;90
CABL;01-Oct-00;100
CABL;01-Nov-00;110
CABL;01-Dec-00;120
CABL;01-Jan-01;130
CABL;01-Feb-01;140
CABL;01-Mar-01;150
CABL;01-Apr-01;160
CABL;01-May-01;170
CABL;01-Jun-01;180
CABL;01-Jul-01;190
CABL;01-Aug-01;200
CABL;01-Sep-01;210
CABL;01-Oct-01;220
CABL;01-Nov-01;230
CABL;01-Dec-01;240
CABL;01-Jan-02;250
CABL;01-Feb-02;260
CABL;01-Mar-02;270
CABL;01-Apr-02;280
CABL;01-May-02;290
CABL;01-Jun-02;300
CABL;01-Jul-02;310
CABL;01-Aug-02;320
CABL;01-Sep-02;330
CABL;01-Oct-02;340
CABL;01-Nov-02;350
CABL;01-Dec-02;360
CABL;01-Jan-03;370
CABL;01-Feb-03;380
CABL;01-Mar-03;390
CABL;01-Apr-03;400
CABL;01-May-03;410
CABL;01-Jun-03;420
CABL;01-Jul-03;430
CABL;01-Aug-03;440
CABL;01-Sep-03;450
CABL;01-Oct-03;460
CABL;01-Nov-03;470
CABL;01-Dec-03;480
CABL;01-Jan-04;490
CABL;01-Feb-04;500
CABL;01-Mar-04;510
CABL;01-Apr-04;520
CABL;01-May-04;530
CABL;01-Jun-04;540
CABL;01-Jul-04;550
CABL;01-Aug-04;560
CABL;01-Sep-04;570
CABL;01-Oct-04;580
CABL;01-Nov-04;590
CABL;01-Dec-04;600
CABL;01-Jan-05;610
CABL;01-Feb-05;620
CABL;01-Mar-05;630
CABL;01-Apr-05;640
CABL;01-May-05;650
CABL;01-Jun-05;660
CABL;01-Jul-05;670
CABL;01-Aug-05;680
CABL;01-Sep-05;690
CABL;01-Oct-05;700
CABL;01-Nov-05;710
CABL;01-Dec-05;720
CABL;01-Jan-06;730
CABL;01-Feb-06;740
CABL;01-Mar-06;750
CABL;01-Apr-06;760
CABL;01-May-06;770
CABL;01-Jun-06;780
CABL;01-Jul-06;790
CABL;01-Aug-06;800
CABL;01-Sep-06;810
CABL;01-Oct-06;820
CABL;01-Nov-06;830
CABL;01-Dec-06;840
CABL;01-Jan-07;850
CABL;01-Feb-07;860
CABL;01-Mar-07;870
CABL;01-Apr-07;880
CABL;01-May-07;890
CABL;01-Jun-07;900
CABL;01-Jul-07;910
CABL;01-Aug-07;920
CABL;01-Sep-07;930
CABL;01-Oct-07;940
CABL;01-Nov-07;950
CABL;01-Dec-07;960
CABL;01-Jan-08;970
CABL;01-Feb-08;980
CABL;01-Mar-08;990
CABL;01-Apr-08;1000
CABL;01-May-08;1010
CABL;01-Jun-08;1020
CABL;01-Jul-08;1030
CABL;01-Aug-08;1040
CABL;01-Sep-08;1050
CABL;01-Oct-08;1060
CABL;01-Nov-08;1070
CABL;01-Dec-08;1080
CABL;01-Jan-09;1090
CABL;01-Feb-09;1100
CABL;01-Mar-09;1110
CABL;01-Apr-09;1120
CABL;01-May-09;1130
CABL;01-Jun-09;1140
CABL;01-Jul-09;1150
CABL;01-Aug-09;1160
CABL;01-Sep-09;1170
CABL;01-Oct-09;1180
CABL;01-Nov-09;1190
CABL;01-Dec-09;1200
CABL;01-Jan-10;1210
CABL;01-Feb-10;1220
CABL;01-Mar-10;1230
CABL;01-Apr-10;1240
CABL;01-May-10;1250
CABL;01-Jun-10;1260
CABL;01-Jul-10;1250
CABL;01-Aug-10;1240
CABL;01-Sep-10;1230
CABL;01-Oct-10;1220
CABL;01-Nov-10;1210
CABL;01-Dec-10;1200
CABL;01-Jan-11;1190
CABL;01-Feb-11;1180
CABL;01-Mar-11;1170
CABL;01-Apr-11;1160
CABL;01-May-11;1150
CABL;01-Jun-11;1140
CABL;01-Jul-11;1130
CABL;01-Aug-11;1120
CABL;01-Sep-11;1110
CABL;01-Oct-11;1100
CABL;01-Nov-11;1090
CABL;01-Dec-11;1080
CABL;01-Jan-12;1070
CABL;01-Feb-12;1060
CABL;01-Mar-12;1050
CABL;01-Apr-12;1040
CABL;01-May-12;1030
CABL;01-Jun-12;1020
CABL;01-Jul-12;1010
CABL;01-Aug-12;1000
CABL;01-Sep-12;990
CABL;01-Oct-12;980
CABL;01-Nov-12;970
CABL;01-Dec-12;960
CABL;01-Jan-13;950
CABL;01-Feb-13;940
CABL;01-Mar-13;930
CABL;01-Apr-13;920
CABL;01-May-13;910
CABL;01-Jun-13;900
CABL;01-Jul-13;890
CABL;01-Aug-13;880
CABL;01-Sep-13;870
CABL;01-Oct-13;860
CABL;01-Nov-13;850
CABL;01-Dec-13;840
CABL;01-Jan-14;830
CABL;01-Feb-14;820
CABL;01-Mar-14;810
CABL;01-Apr-14;800
CABL;01-May-14;790
CABL;01-Jun-14;780
CABL;01-Jul-14;770
CABL;01-Aug-14;760
CABL;01-Sep-14;750
CABL;01-Oct-14;740
CABL;01-Nov-14;730
CABL;01-Dec-14;720
CABL;01-Jan-15;710
CABL;01-Feb-15;700
CABL;01-Mar-15;690
CABL;01-Apr-15;680
CABL;01-May-15;670
CABL;01-Jun-15;660
CABL;01-Jul-15;650
CABL;01-Aug-15;640
CABL;01-Sep-15;630
CABL;01-Oct-15;620
CABL;01-Nov-15;610
CABL;01-Dec-15;600
CABL;01-Jan-16;590
CABL;01-Feb-16;580
CABL;01-Mar-16;570
CABL;01-Apr-16;560
CABL;01-May-16;550
CABL;01-Jun-16;540
CABL;01-Jul-16;530
CABL;01-Aug-16;520
CABL;01-Sep-16;510
CABL;01-Oct-16;500
CABL;01-Nov-16;490
CABL;01-Dec-16;480
CABL;01-Jan-17;470
CABL;01-Feb-17;460
CABL;01-Mar-17;450
CABL;01-Apr-17;440
CABL;01-May-17;430
CABL;01-Jun-17;420
CABL;01-Jul-17;410
CABL;01-Aug-17;400
CABL;01-Sep-17;390
CABL;01-Oct-17;380
CABL;01-Nov-17;370
CABL;01-Dec-17;360
CABL;01-Jan-18;350
CABL;01-Feb-18;340
CABL;01-Mar-18;330
CABL;01-Apr-18;320
CABL;01-May-18;310
CABL;01-Jun-18;300
CABL;01-Jul-18;290
CABL;01-Aug-18;280
CABL;01-Sep-18;270
CABL;01-Oct-18;260
CABL;01-Nov-18;250
CABL;01-Dec-18;240
CABL;01-Jan-19;230
CABL;01-Feb-19;220
CABL;01-Mar-19;210
CABL;01-Apr-19;200
CABL;01-May-19;190
CABL;01-Jun-19;180
CABL;01-Jul-19;170
CABL;01-Aug-19;160
CABL;01-Sep-19;150
CABL;01-Oct-19;140
CABL;01-Nov-19;130
CABL;01-Dec-19;120
CABL;01-Jan-20;110
CABL;01-Feb-20;100
CABL;01-Mar-20;90
CABL;01-Apr-20;80
CABL;01-May-20;70
CABL;01-Jun-20;60
CABL;01-Jul-20;50
CABL;01-Aug-20;40
CABL;01-Sep-20;30
CABL;01-Oct-20;20
ELEC;01-Jan-00;10
ELEC;01-Feb-00;20
ELEC;01-Mar-00;30
ELEC;01-Apr-00;40
ELEC;01-May-00;50
ELEC;01-Jun-00;60
ELEC;01-Jul-00;70
ELEC;01-Aug-00;80
ELEC;01-Sep-00;90
ELEC;01-Oct-00;100
ELEC;01-Nov-00;110
ELEC;01-Dec-00;120
ELEC;01-Jan-01;130
ELEC;01-Feb-01;140
ELEC;01-Mar-01;150
ELEC;01-Apr-01;160
ELEC;01-May-01;170
ELEC;01-Jun-01;180
ELEC;01-Jul-01;190
ELEC;01-Aug-01;200
ELEC;01-Sep-01;210
ELEC;01-Oct-01;220
ELEC;01-Nov-01;230
ELEC;01-Dec-01;240
ELEC;01-Jan-02;250
ELEC;01-Feb-02;260
ELEC;01-Mar-02;270
ELEC;01-Apr-02;280
ELEC;01-May-02;290
ELEC;01-Jun-02;300
ELEC;01-Jul-02;310
ELEC;01-Aug-02;320
ELEC;01-Sep-02;330
ELEC;01-Oct-02;340
ELEC;01-Nov-02;350
ELEC;01-Dec-02;360
ELEC;01-Jan-03;370
ELEC;01-Feb-03;380
ELEC;01-Mar-03;390
ELEC;01-Apr-03;400
ELEC;01-May-03;410
ELEC;01-Jun-03;420
ELEC;01-Jul-03;430
ELEC;01-Aug-03;440
ELEC;01-Sep-03;450
ELEC;01-Oct-03;460
ELEC;01-Nov-03;470
ELEC;01-Dec-03;480
ELEC;01-Jan-04;490
ELEC;01-Feb-04;500
ELEC;01-Mar-04;510
ELEC;01-Apr-04;520
ELEC;01-May-04;530
ELEC;01-Jun-04;540
ELEC;01-Jul-04;550
ELEC;01-Aug-04;560
ELEC;01-Sep-04;570
ELEC;01-Oct-04;580
ELEC;01-Nov-04;590
ELEC;01-Dec-04;600
ELEC;01-Jan-05;610
ELEC;01-Feb-05;620
ELEC;01-Mar-05;630
ELEC;01-Apr-05;640
ELEC;01-May-05;650
ELEC;01-Jun-05;660
ELEC;01-Jul-05;670
ELEC;01-Aug-05;680
ELEC;01-Sep-05;690
ELEC;01-Oct-05;700
ELEC;01-Nov-05;710
ELEC;01-Dec-05;720
ELEC;01-Jan-06;730
ELEC;01-Feb-06;740
ELEC;01-Mar-06;750
ELEC;01-Apr-06;760
ELEC;01-May-06;770
ELEC;01-Jun-06;780
ELEC;01-Jul-06;790
ELEC;01-Aug-06;800
ELEC;01-Sep-06;810
ELEC;01-Oct-06;820
ELEC;01-Nov-06;830
ELEC;01-Dec-06;840
ELEC;01-Jan-07;850
ELEC;01-Feb-07;860
ELEC;01-Mar-07;870
ELEC;01-Apr-07;880
ELEC;01-May-07;890
ELEC;01-Jun-07;900
ELEC;01-Jul-07;910
ELEC;01-Aug-07;920
ELEC;01-Sep-07;930
ELEC;01-Oct-07;940
ELEC;01-Nov-07;950
ELEC;01-Dec-07;960
ELEC;01-Jan-08;970
ELEC;01-Feb-08;980
ELEC;01-Mar-08;990
ELEC;01-Apr-08;1000
ELEC;01-May-08;1010
ELEC;01-Jun-08;1020
ELEC;01-Jul-08;1030
ELEC;01-Aug-08;1040
ELEC;01-Sep-08;1050
ELEC;01-Oct-08;1060
ELEC;01-Nov-08;1070
ELEC;01-Dec-08;1080
ELEC;01-Jan-09;1090
ELEC;01-Feb-09;1100
ELEC;01-Mar-09;1110
ELEC;01-Apr-09;1120
ELEC;01-May-09;1130
ELEC;01-Jun-09;1140
ELEC;01-Jul-09;1150
ELEC;01-Aug-09;1160
ELEC;01-Sep-09;1170
ELEC;01-Oct-09;1180
ELEC;01-Nov-09;1190
ELEC;01-Dec-09;1200
ELEC;01-Jan-10;1210
ELEC;01-Feb-10;1220
ELEC;01-Mar-10;1230
ELEC;01-Apr-10;1240
ELEC;01-May-10;1250
ELEC;01-Jun-10;1260
ELEC;01-Jul-10;1250
ELEC;01-Aug-10;1240
ELEC;01-Sep-10;1230
ELEC;01-Oct-10;1220
ELEC;01-Nov-10;1210
ELEC;01-Dec-10;1200
ELEC;01-Jan-11;1190
ELEC;01-Feb-11;1180
ELEC;01-Mar-11;1170
ELEC;01-Apr-11;1160
ELEC;01-May-11;1150
ELEC;01-Jun-11;1140
ELEC;01-Jul-11;1130
ELEC;01-Aug-11;1120
ELEC;01-Sep-11;1110
ELEC;01-Oct-11;1100
ELEC;01-Nov-11;1090
ELEC;01-Dec-11;1080
ELEC;01-Jan-12;1070
ELEC;01-Feb-12;1060
ELEC;01-Mar-12;1050
ELEC;01-Apr-12;1040
ELEC;01-May-12;1030
ELEC;01-Jun-12;1020
ELEC;01-Jul-12;1010
ELEC;01-Aug-12;1000
ELEC;01-Sep-12;990
ELEC;01-Oct-12;980
ELEC;01-Nov-12;970
ELEC;01-Dec-12;960
ELEC;01-Jan-13;950
ELEC;01-Feb-13;940
ELEC;01-Mar-13;930
ELEC;01-Apr-13;920
ELEC;01-May-13;910
ELEC;01-Jun-13;900
ELEC;01-Jul-13;890
ELEC;01-Aug-13;880
ELEC;01-Sep-13;870
ELEC;01-Oct-13;860
ELEC;01-Nov-13;850
ELEC;01-Dec-13;840
ELEC;01-Jan-14;830
ELEC;01-Feb-14;820
ELEC;01-Mar-14;810
ELEC;01-Apr-14;800
ELEC;01-May-14;790
ELEC;01-Jun-14;780
ELEC;01-Jul-14;770
ELEC;01-Aug-14;760
ELEC;01-Sep-14;750
ELEC;01-Oct-14;740
ELEC;01-Nov-14;730
ELEC;01-Dec-14;720
ELEC;01-Jan-15;710
ELEC;01-Feb-15;700
ELEC;01-Mar-15;690
ELEC;01-Apr-15;680
ELEC;01-May-15;670
ELEC;01-Jun-15;660
ELEC;01-Jul-15;650
